TIENDA_ID,VENTA_TOTAL,Meta_venta,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,EXITO,PCT_CUMPLIMIENTO
373,1048103.1604761905,490000.0,108.32,13.0,7.0,25.75829,-100.13589,5.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,213.89860417881437
374,1772004.6004761904,480000.0,107.92,13.0,11.0,25.72258,-100.14044,1.0,C,Base,Hogar Reunión,UT_CARRETERA_GAS,1,369.1676250992063
375,1189354.3638095239,480000.0,82.99,10.0,10.0,25.58959,-100.24934,3.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,247.78215912698417
376,624067.9961904762,490000.0,97.3,12.0,10.0,25.74147,-100.15877,5.0,C,Hogar,Hogar Reunión,UT_GAS_URBANA,1,127.36081554907679
377,958816.3819047619,480000.0,101.92,12.0,10.0,25.67398,-100.19056,4.0,C,Base,Oficinistas,UT_GAS_URBANA,1,199.7534128968254
378,1381867.7642857144,490000.0,101.61,13.0,10.0,25.63521,-100.19571,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,282.01382944606416
379,912510.5285714286,490000.0,84.9,12.0,8.0,25.66388,-100.20391,4.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,186.22663848396502
381,802681.3052380952,480000.0,107.18,12.0,6.0,25.78953,-100.19482,5.0,C,Base,Parada Técnica,UT_GAS_URBANA,1,167.22527192460316
382,617415.0447619047,490000.0,107.27000000000001,13.0,7.0,25.70592,-100.1009,5.0,C,Hogar,Barrio Competido,UT_DENSIDAD,1,126.00307035957239
383,1028554.8961904763,490000.0,107.4,13.0,9.0,25.70929,-100.10361,5.0,C,Hogar,Parada Técnica,UT_DENSIDAD,1,209.9091624878523
384,1263847.5357142857,490000.0,116.15,13.0,7.0,25.70345,-100.09608,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,257.9280685131195
385,1254666.559047619,490000.0,112.95000000000002,13.0,9.0,25.71077,-100.09625,5.0,CD,Hogar,Barrio Competido,UT_DENSIDAD,1,256.05439980563654
386,748311.8361904762,490000.0,107.1,12.0,13.0,25.70686,-100.09634,5.0,C,Hogar,Oficinistas,UT_DENSIDAD,1,152.7167012633625
387,1160170.6947619047,490000.0,118.08,12.0,4.0,25.75882,-100.17007,5.0,C,Hogar,Barrio Competido,UT_TRAFICO_VEHICULAR,1,236.76952954324582
388,759868.3433333334,490000.0,111.77000000000001,13.0,9.0,25.82395,-100.12135,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,155.07517210884353
389,1368920.9957142856,480000.0,98.08,12.0,9.0,25.74648,-100.19411,1.0,BC,Base,Hogar Reunión,UT_GAS_URBANA,1,285.19187410714284
391,903713.7942857143,480000.0,70.85,8.0,3.0,25.65676,-100.38827,3.0,BC,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,188.27370714285715
392,1176077.968095238,516000.0,103.54999999999998,12.0,3.0,25.78061,-100.18968,5.0,C,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,227.92208684016245
393,1144390.5723809523,490000.0,112.29999999999998,12.0,8.0,25.82126,-100.10702,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,233.54909640427599
394,1060064.8538095239,490000.0,111.77000000000001,13.0,9.0,25.81771,-100.1078,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,216.33976608357628
395,1161940.0404761904,490000.0,79.55,10.0,4.0,25.67661,-100.24879,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,237.13062050534498
396,1624259.5357142857,516000.0,112.95000000000002,12.0,10.0,25.56043,-100.232,3.0,AB,Receso,Clásico,UT_TRAFICO_VEHICULAR,1,314.77897978959027
397,581000.1371428571,490000.0,107.52000000000001,11.0,6.0,25.6812,-100.17201,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,118.57145655976676
398,1372863.939047619,490000.0,95.97,13.0,8.0,25.76204,-100.13888,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,280.17631409135083
399,833052.4733333334,490000.0,108.42,13.0,9.0,25.8141,-100.25587,5.0,D,Hogar,Hogar Reunión,UT_DENSIDAD,1,170.01070884353743
401,995425.5795238096,490000.0,92.52,12.0,9.0,25.71205,-100.16304,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,203.14807745383868
402,918442.9952380953,490000.0,103.27000000000001,13.0,9.0,25.72369,-100.16661,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,187.43734596695822
403,1290287.336190476,490000.0,109.72999999999999,13.0,9.0,25.8132,-100.10732,5.0,C,Hogar,Parada Técnica,UT_DENSIDAD,1,263.32394616132166
404,1173307.4319047618,480000.0,112.87,13.0,9.0,25.67993,-100.25752,1.0,C,Base,Oficinistas,UT_DENSIDAD,1,244.43904831349204
405,716650.4376190476,480000.0,114.35,13.0,11.0,25.67513,-100.19265,4.0,C,Base,Oficinistas,UT_GAS_URBANA,1,149.30217450396825
406,882119.7361904762,490000.0,76.69,10.0,5.0,25.6645,-100.26545,1.0,C,Hogar,Clásico,UT_DENSIDAD,1,180.02443595724006
407,819077.0405,480000.0,118.47,13.0,7.0,25.73733,-100.20671,1.0,C,Base,Oficinistas,UT_GAS_URBANA,1,170.64105010416665
408,1600608.8376190478,490000.0,108.83999999999999,15.0,11.0,25.60873,-100.26883,3.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,326.65486482021385
409,716089.2004761905,490000.0,95.68,13.0,7.0,25.66723,-100.22505,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,146.14065315840622
411,776675.23,490000.0,109.85,13.0,9.0,25.70931,-100.1846,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,158.50514897959184
412,1365066.7147619047,490000.0,115.20000000000002,12.0,9.0,25.80539,-100.21943,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,278.5850438289601
413,1189954.572857143,480000.0,92.17,11.0,5.0,25.62891,-100.29645,3.0,C,Base,Parada Técnica,UT_GAS_URBANA,1,247.90720267857145
414,1223266.1747619049,490000.0,96.49,12.0,5.0,25.57829,-100.24148,3.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,249.64615811467445
415,971075.1661904762,490000.0,99.9,13.0,10.0,25.74753,-100.15064,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,198.17860534499513
416,1432512.6004761904,490000.0,101.72999999999999,12.0,8.0,25.65194,-100.18565,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,292.34951030126336
417,853535.3923809523,480000.0,95.22,12.0,8.0,25.66245,-100.23941,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,177.81987341269837
418,1209602.188095238,490000.0,119.18,12.0,9.0,25.75359,-100.15279,5.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,246.85758940719143
419,1159052.3433333333,490000.0,115.76,12.0,6.0,25.65289,-100.34605,3.0,AB,Hogar,Oficinistas,UT_TRAFICO_VEHICULAR,1,236.54129455782314
421,1619803.162857143,490000.0,124.97999999999999,13.0,11.0,25.65846,-100.16494,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,330.5720740524782
422,1216521.254761905,480000.0,147.56,13.0,4.0,25.87785,-100.25374,5.0,C,Base,Parada Técnica,UT_GAS_URBANA,1,253.44192807539687
423,988610.8676190475,480000.0,85.18,12.0,6.0,25.6728,-100.23769,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,205.96059742063488
424,832364.6509523811,490000.0,110.5,12.0,4.0,25.6241,-100.29509,3.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,169.87033692905734
425,1645897.975238095,490000.0,116.15,13.0,7.0,25.73241,-100.17578,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,335.89754596695815
426,863106.0866666667,516000.0,109.92,11.0,4.0,25.77853,-100.18607,5.0,C,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,167.26862144702844
427,1018937.2971428571,490000.0,122.63,13.0,9.0,25.73371,-100.18386,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,207.94638717201167
428,1369287.8252380951,490000.0,143.24,12.0,6.0,25.79502,-100.21742,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,279.44649494655
429,1357609.5285714287,480000.0,109.85786697569884,13.0,0.0,25.66419,-100.33111,3.0,C,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,282.835318452381
431,965965.4052380953,490000.0,119.24,13.0,8.0,25.66744,-100.2239,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,197.13579698736638
432,1122525.4895238096,490000.0,112.31000000000002,13.0,7.0,25.81587,-100.26231,5.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,229.08683459669584
433,791452.2823809524,480000.0,127.4,13.0,10.0,25.70933,-100.23586,1.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,164.8858921626984
434,726482.4223809524,490000.0,105.56000000000002,13.0,9.0,25.78113,-100.25848,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,148.2617188532556
435,1569510.7447619047,490000.0,87.28,13.0,0.0,25.65787,-100.40572,3.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,320.3083152575316
436,2300822.2685714285,490000.0,109.85786697569884,13.0,0.0,25.54982,-100.22381,3.0,BC,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,469.55556501457727
437,1629906.6714285715,490000.0,132.58,13.0,10.0,25.6505,-100.19497,4.0,D,Hogar,Hogar Reunión,UT_DENSIDAD,1,332.6340145772595
438,985841.9542857142,490000.0,117.61,13.0,7.0,25.69605,-100.21036,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,201.1922355685131
439,1113822.640952381,490000.0,115.54999999999998,13.0,0.0,25.71549,-100.20702,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,227.31074305150636
441,828993.2271428572,490000.0,111.47999999999999,13.0,8.0,25.72353,-100.17124,1.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,169.18229125364434
442,864957.4761904762,490000.0,109.85786697569884,13.0,0.0,25.65022,-100.2928,3.0,C,Hogar,Parada Técnica,UT_TRAFICO_PEATONAL,1,176.52193391642373
443,1315019.7842857142,490000.0,109.85786697569884,13.0,0.0,25.65795,-100.43849,3.0,A,Hogar,Hogar Reunión,UT_DENSIDAD,1,268.3713845481049
444,1292461.897142857,490000.0,109.85786697569884,13.0,0.0,25.5866,-100.24493,3.0,D,Hogar,Hogar Reunión,UT_DENSIDAD,1,263.76773411078716
445,1517476.454761905,480000.0,109.85786697569884,13.0,0.0,25.65845,-100.28419,3.0,C,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,316.14092807539686
446,1149582.7447619047,490000.0,126.79999999999998,13.0,9.0,25.68774,-100.18129,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,234.60872342079688
447,597768.3080952382,490000.0,83.9,13.0,5.0,25.73034,-100.16336,1.0,C,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,121.99353226433432
448,1103143.0495238095,480000.0,123.86,13.0,0.0,25.77803,-100.17311,5.0,C,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,229.82146865079363
449,1106935.7438095238,490000.0,121.97999999999999,13.0,10.0,25.74115,-100.22425,5.0,C,Hogar,Parada Técnica,UT_DENSIDAD,1,225.90525383867833
451,758817.0666666667,480000.0,121.96,13.0,0.0,25.78324,-100.0539,5.0,C,Base,Hogar Reunión,UT_DENSIDAD,1,158.0868888888889
452,747921.0819047618,480000.0,109.85786697569884,13.0,0.0,25.62589,-100.27324,3.0,C,Base,Clásico,UT_GAS_URBANA,1,155.81689206349205
453,887672.2385714287,480000.0,107.02000000000001,13.0,8.0,25.74442,-100.16092,1.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,184.93171636904765
454,791123.8904761905,490000.0,133.34,13.0,7.0,25.68396,-100.17319,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,161.45385519922255
455,476428.43904761906,490000.0,119.51,13.0,7.0,25.73055,-100.18982,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,0,97.23029368318757
456,1018558.8757142858,490000.0,127.9,13.0,10.0,25.74066,-100.1661,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,207.8691583090379
457,802586.6657142857,490000.0,81.3,10.0,7.0,25.73088,-100.15723,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,163.7931970845481
458,767107.1057142857,490000.0,101.46,13.0,5.0,25.70524,-100.20732,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,156.55247055393588
459,1246413.4752380953,490000.0,82.92,12.0,8.0,25.73927,-100.14431,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,254.3700969873664
461,1754775.78,490000.0,99.45000000000002,12.0,3.0,25.76057,-100.2168,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,358.117506122449
462,748549.04,480000.0,64.51,10.0,8.0,25.7795,-100.1882,5.0,C,Base,Oficinistas,UT_TRAFICO_PEATONAL,1,155.94771666666668
463,689104.9685714286,490000.0,117.62,13.0,9.0,25.66278,-100.17165,4.0,CD,Hogar,Hogar Reunión,UT_DENSIDAD,1,140.63366705539357
464,544095.18,490000.0,138.92,13.0,6.0,25.70318,-100.24274,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,111.03983265306124
465,895919.8985714286,480000.0,121.28,13.0,12.0,25.77893,-100.25511,5.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,186.64997886904763
466,448039.6223809524,490000.0,77.01,11.0,5.0,25.65171,-100.19697,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,0,91.4366576287658
467,1722461.7671428572,490000.0,121.18999999999998,13.0,0.0,25.82195,-100.23402,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,351.52280962099127
468,956809.0785714285,490000.0,115.0,13.0,7.0,25.82092,-100.23078,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,195.26715889212826
469,970750.510952381,480000.0,110.53,13.0,12.0,25.67482,-100.19868,4.0,C,Base,Parada Técnica,UT_DENSIDAD,1,202.23968978174605
471,806677.6000000001,480000.0,109.85786697569884,13.0,0.0,25.65677,-100.33659,3.0,B,Base,Parada Técnica,UT_DENSIDAD,1,168.05783333333335
472,762907.6257142858,516000.0,109.85786697569884,13.0,0.0,25.65847,-100.36536,3.0,B,Receso,Parada Técnica,UT_TRAFICO_PEATONAL,1,147.8503150609081
473,1240608.3733333333,490000.0,108.95000000000002,13.0,8.0,26.08988,-99.61414,5.0,C,Hogar,Oficinistas,UT_DENSIDAD,1,253.18538231292519
474,749780.0985714286,490000.0,115.79,13.0,11.0,25.71698,-100.13154,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,153.0163466472303
475,971853.6471428571,490000.0,114.49,13.0,11.0,26.21838,-99.48379,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,198.33747900874636
476,886503.6061904762,480000.0,97.14,13.0,17.0,25.65174,-100.16009,4.0,C,Base,Hogar Reunión,UT_GAS_URBANA,1,184.68825128968254
477,1059710.698095238,490000.0,109.85786697569884,13.0,0.0,25.69536,-100.117,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,216.26748940719142
478,1154737.3223809523,490000.0,78.49,11.0,8.0,25.63906,-100.18691,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,235.66067803692903
479,904914.730952381,516000.0,117.85,13.0,10.0,25.78114,-100.18658,5.0,C,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,175.37107188999633
481,922362.8019047619,490000.0,113.5,13.0,11.0,25.7829,-100.2648,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,188.2373065111759
482,1094699.4300000002,516000.0,129.1,13.0,7.0,25.78409,-100.1831,5.0,C,Receso,Oficinistas,UT_TRAFICO_PEATONAL,1,212.15105232558145
483,1140830.9585714284,490000.0,113.33,13.0,6.0,26.30989,-99.5393,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,232.82264460641397
484,1594541.869047619,490000.0,115.75,13.0,10.0,25.71093,-100.13501,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,325.41670796890185
485,896337.3333333334,480000.0,109.85786697569884,13.0,0.0,25.29167,-100.02398,6.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,186.73694444444445
486,400452.71190476185,516000.0,109.85786697569884,13.0,0.0,25.59693,-100.02597,6.0,C,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,0,77.60711471022516
487,867462.0985714286,490000.0,109.85786697569884,13.0,0.0,25.63661,-100.17872,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,177.03308134110787
488,701318.2619047619,490000.0,109.85786697569884,13.0,0.0,25.61455,-100.17592,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,143.126175898931
489,677974.0457142857,490000.0,109.85786697569884,13.0,0.0,25.63466,-100.15852,4.0,B,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,138.3620501457726
491,1194862.0671428572,490000.0,109.85786697569884,13.0,0.0,25.61903,-100.14562,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,243.84940145772597
492,859514.2442857142,480000.0,109.85786697569884,13.0,0.0,25.27251,-100.00065,6.0,B,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,179.0654675595238
493,1462209.4,480000.0,119.41000000000001,13.0,9.0,25.68103,-100.25271,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,304.62695833333333
494,1288638.663809524,480000.0,111.54,13.0,5.0,26.08399,-99.60526,5.0,C,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,268.4663882936508
495,732556.6495238096,480000.0,115.70000000000002,13.0,11.0,25.66923,-100.23264,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,152.61596865079366
496,1196288.0704761904,480000.0,109.85786697569884,13.0,0.0,24.84507,-99.55926,6.0,B,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,249.22668134920633
497,1094194.3757142858,490000.0,109.85786697569884,13.0,0.0,25.20866,-99.84815,6.0,B,Hogar,Parada Técnica,UT_DENSIDAD,1,223.3049746355685
498,712924.7842857143,480000.0,109.85786697569884,13.0,0.0,25.2806,-100.01745,6.0,B,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,148.52599672619047
499,708259.9957142858,490000.0,109.85786697569884,13.0,0.0,25.61784,-100.17803,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,144.54285626822158
501,1016648.8361904761,490000.0,109.85786697569884,13.0,0.0,25.17002,-99.84103,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,207.47935432458698
502,956544.0914285714,480000.0,111.43999999999998,13.0,10.0,25.78769,-100.18016,5.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,199.28001904761902
503,1007551.0242857144,490000.0,81.59,11.0,8.0,25.67292,-100.25155,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,205.62265801749274
504,1353101.8961904761,490000.0,109.85786697569884,13.0,0.0,25.62039,-100.28323,3.0,B,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,276.14324412050536
505,844001.5385714285,480000.0,109.85786697569884,13.0,0.0,25.61653,-100.14059,4.0,B,Base,Hogar Reunión,UT_DENSIDAD,1,175.83365386904762
506,922011.308095238,490000.0,105.66000000000001,13.0,8.0,25.70051,-100.18745,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,188.1655730806608
507,1813326.953809524,490000.0,107.79999999999998,13.0,9.0,25.65665,-100.26909,3.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,370.06672526724975
508,1549686.501904762,490000.0,109.85786697569884,13.0,0.0,25.61912,-100.12962,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,316.2625514091351
509,701062.739047619,480000.0,115.72,13.0,7.0,25.66655,-100.21398,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,146.05473730158732
511,747712.5942857143,490000.0,109.85786697569884,13.0,0.0,24.84738,-99.553,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,152.59440699708455
512,1347238.488095238,490000.0,98.66000000000001,13.0,7.0,25.75565,-100.10629,5.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,274.946630223518
513,1128515.6338095237,490000.0,106.68999999999998,13.0,8.0,25.80144,-100.21888,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,230.30931302235177
514,815742.4314285713,490000.0,109.85786697569884,13.0,0.0,25.59599,-100.077,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,166.4780472303207
515,1005477.1290476191,490000.0,109.85786697569884,13.0,0.0,25.63215,-100.09914,4.0,B,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,205.1994140913508
516,430550.4238095238,490000.0,109.85786697569884,13.0,0.0,25.5751,-100.01917,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,0,87.86743343051506
517,771030.5276190477,490000.0,109.85786697569884,13.0,0.0,25.68302,-100.0874,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,157.3531689018465
518,1233835.0623809523,490000.0,109.85786697569884,13.0,0.0,24.85695,-99.53004,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,251.80307395529638
519,936432.1319047619,480000.0,115.03,13.0,6.0,25.68449,-100.2262,1.0,C,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,195.09002748015874
521,1374806.5633333332,516000.0,109.85786697569884,13.0,0.0,25.81326,-99.16838,6.0,B,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,266.43538049095605
522,1381197.4719047619,516000.0,109.85786697569884,13.0,0.0,25.81395,-99.16855,6.0,B,Receso,Parada Técnica,UT_TRAFICO_VEHICULAR,1,267.6739286637135
523,1057387.9833333332,480000.0,109.85786697569884,13.0,0.0,25.70674,-99.23637,6.0,C,Base,Parada Técnica,UT_TRAFICO_VEHICULAR,1,220.2891631944444
524,1303592.5242857144,490000.0,109.85786697569884,13.0,0.0,25.64402,-100.05898,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,266.03929067055395
525,468713.75761904765,480000.0,109.85786697569884,13.0,0.0,25.59205,-100.00413,6.0,B,Base,Oficinistas,UT_TRAFICO_VEHICULAR,0,97.64869950396826
526,844760.6252380952,480000.0,109.85786697569884,13.0,0.0,25.59127,-100.00781,6.0,B,Base,Clásico,UT_TRAFICO_VEHICULAR,1,175.99179692460316
527,890228.7404761905,490000.0,109.85786697569884,13.0,0.0,25.64268,-100.10129,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,181.6793347910593
528,798268.2366666667,490000.0,109.85786697569884,13.0,0.0,25.60567,-100.07793,6.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,162.9118850340136
529,605824.0128571428,490000.0,109.85786697569884,13.0,0.0,25.64248,-100.1225,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,123.63755364431486
531,797987.5514285715,490000.0,119.0,13.0,11.0,25.66834,-100.20095,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,162.85460233236154
532,596705.7238095237,490000.0,109.85786697569884,13.0,0.0,25.68988,-100.10206,4.0,B,Hogar,Barrio Competido,UT_DENSIDAD,1,121.77667832847423
533,654745.780952381,490000.0,117.29,13.0,6.0,25.76443,-100.26214,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,133.6215879494655
534,1220649.5328571429,490000.0,115.02000000000001,13.0,0.0,25.80848,-100.2275,5.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,249.1121495626822
535,422085.07714285713,480000.0,114.38,13.0,9.0,25.78523,-100.19049,5.0,C,Base,Parada Técnica,UT_TRAFICO_PEATONAL,0,87.93439107142856
536,897887.1476190477,490000.0,114.87,13.0,10.0,25.6581,-100.22496,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,183.24227502429545
537,698610.3119047619,480000.0,109.85786697569884,13.0,0.0,25.19829,-99.82656,6.0,B,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,145.54381498015874
538,1062517.9771428572,490000.0,109.85786697569884,13.0,0.0,25.60006,-99.98635,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,216.8404034985423
539,1394119.469047619,480000.0,109.85786697569884,13.0,0.0,25.69036,-99.2423,6.0,B,Base,Parada Técnica,UT_CARRETERA_GAS,1,290.4415560515873
541,1226188.1552380952,490000.0,109.97,13.0,7.0,25.70214,-100.25043,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,250.24248066083575
542,986594.3,490000.0,109.85786697569884,13.0,0.0,25.6263,-100.09652,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,201.34577551020408
543,1212022.4371428571,490000.0,109.85786697569884,13.0,0.0,25.65013,-100.07336,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,247.35151778425654
544,648656.829047619,490000.0,109.85786697569884,13.0,0.0,25.64653,-100.06443,4.0,B,Hogar,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,132.37894470359572
545,840417.8566666666,480000.0,109.85786697569884,13.0,0.0,25.59278,-100.00266,6.0,B,Base,Oficinistas,UT_TRAFICO_VEHICULAR,1,175.0870534722222
546,919062.5995238095,490000.0,109.85786697569884,13.0,0.0,25.62223,-100.09129,4.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,187.5637958211856
547,429422.7728571429,480000.0,109.85786697569884,13.0,0.0,25.66161,-100.14385,4.0,B,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,0,89.46307767857144
548,1079582.7771428572,480000.0,109.85786697569884,13.0,0.0,25.7961,-99.1784,6.0,B,Base,Parada Técnica,UT_GAS_URBANA,1,224.91307857142857
549,1047555.1242857142,490000.0,120.77000000000001,13.0,11.0,25.7083,-100.08768,5.0,B,Hogar,Barrio Competido,UT_DENSIDAD,1,213.78676005830903
551,1219389.8038095238,490000.0,109.85786697569884,13.0,0.0,25.66131,-100.10421,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,248.85506200194362
552,645180.1104761905,490000.0,109.85786697569884,13.0,0.0,25.62981,-100.09465,4.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,131.66941030126335
553,1075460.4633333334,480000.0,109.85786697569884,13.0,0.0,25.62432,-100.29972,3.0,B,Base,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,224.05426319444445
554,1909726.7261904762,516000.0,109.85786697569884,11.371428571428572,0.0,25.65033,-100.3553,3.0,C,Receso,Oficinistas,UT_DENSIDAD,1,370.1020787190845
555,1107045.7671428572,490000.0,109.85786697569884,13.0,0.0,24.87242,-99.56097,6.0,B,Hogar,Hogar Reunión,UT_DENSIDAD,1,225.92770758017494
556,1140578.6557142858,490000.0,109.85786697569884,13.0,0.0,24.8612,-99.56176,6.0,C,Hogar,Clásico,UT_TRAFICO_VEHICULAR,1,232.77115422740528
557,1391332.3633333333,490000.0,84.08,12.0,4.0,25.6704,-100.21162,1.0,C,Hogar,Hogar Reunión,UT_DENSIDAD,1,283.9453802721089
