TIENDA_ID,MES_ID,VENTA_TOTAL
918,202305,1376963.03
981,202305,1680309.53
438,202305,940888.08
132,202305,2040580.82
282,202305,1144675.30
799,202305,930419.76
138,202305,520701.46
254,202305,946244.85
212,202305,1579896.11
946,202305,1198997.94
61,202305,1890222.35
591,202305,1434943.65
230,202305,999455.45
793,202305,448603.47
143,202305,915809.03
226,202305,1326110.49
337,202305,1456670.69
705,202305,899416.60
300,202305,1569550.58
128,202305,911375.31
888,202305,1547196.72
710,202305,576624.78
122,202305,1090746.27
395,202305,1259534.43
729,202305,696157.47
259,202305,604588.21
265,202305,720955.07
937,202305,1087710.02
945,202305,1250527.53
761,202305,637172.89
133,202305,1213994.26
781,202305,553837.70
343,202305,1226453.06
454,202305,880482.51
694,202305,1417642.47
433,202305,847452.03
698,202305,318170.23
647,202305,1163133.95
718,202305,823815.76
4,202306,1414363.76
683,202306,403104.98
329,202306,1009149.76
800,202306,509094.80
11,202306,555240.92
348,202306,1655796.51
665,202306,1508813.63
244,202306,1103399.79
94,202306,1462188.95
118,202306,1036573.32
676,202306,1261168.31
290,202306,31260.86
180,202306,1114938.55
526,202306,951453.15
1021,202306,1192039.58
1044,202306,781838.97
219,202306,3083575.18
795,202306,909880.82
738,202306,1117880.42
362,202306,1168846.84
467,202306,1825787.63
735,202306,1451850.77
703,202306,1204558.16
1026,202306,982250.10
543,202306,1276546.41
169,202306,1255590.07
588,202306,1198579.37
372,202306,1625672.72
309,202306,1811734.29
95,202306,1430731.42
710,202306,590402.03
977,202306,1859695.62
419,202306,1317966.76
812,202306,546107.73
915,202306,1232523.63
221,202306,2264320.00
610,202306,1013993.25
705,202306,984084.95
596,202306,1405237.67
638,202306,779770.78
392,202306,1239556.08
817,202306,135812.66
640,202306,830988.38
785,202306,1007194.59
131,202306,959570.27
302,202306,1308736.41
1014,202306,1697994.89
1030,202306,547228.75
92,202306,1922695.18
782,202306,586087.53
321,202306,1134745.11
909,202306,732180.90
440,202306,1120123.02
746,202307,764063.34
114,202307,1289091.38
807,202307,1177833.63
551,202307,1410131.33
800,202307,540239.18
1055,202307,1118569.60
896,202307,1102577.47
642,202307,647196.59
798,202307,832456.62
234,202307,1776909.73
948,202307,1475322.00
426,202307,1100655.30
35,202307,1259831.07
267,202307,951969.77
904,202307,1392534.36
189,202307,1073174.72
430,202307,2421236.44
429,202307,1440170.64
9,202307,1631804.01
307,202307,1366964.42
439,202307,1221715.75
57,202307,1409466.35
565,202307,873652.44
666,202307,1156393.17
484,202307,1931102.59
741,202307,1087307.82
356,202307,1364059.41
205,202307,1314730.26
657,202307,1553647.50
159,202307,1755724.98
740,202307,846093.65
1041,202307,1852729.91
884,202307,1127014.73
201,202307,1066200.68
759,202307,873370.57
413,202307,1383484.28
20,202307,1394198.17
373,202307,1193884.70
451,202307,872702.97
261,202307,1873381.43
955,202307,1361955.37
723,202307,951206.16
813,202307,1061705.73
583,202307,1004245.19
765,202307,1732805.03
368,202307,1242449.49
823,202307,640599.74
139,202307,1136580.93
320,202307,1361745.97
614,202307,770035.18
1051,202308,1248867.21
446,202308,1228179.41
335,202308,1487470.30
475,202308,880346.74
98,202308,1611318.40
810,202308,654549.44
732,202308,570560.31
178,202308,996498.27
316,202308,1975940.02
558,202308,689880.16
1006,202308,1417668.73
465,202308,1101636.50
16,202308,1046668.99
93,202308,989972.94
144,202308,1978087.21
437,202308,1894468.85
450,202308,1154101.46
649,202308,757014.88
916,202308,2741710.68
520,202308,1288663.22
267,202308,892812.60
174,202308,2095429.30
22,202308,1047622.95
794,202308,642736.48
778,202308,1162783.36
494,202308,1329963.21
576,202303,785630.64
1,202303,475459.96
599,202304,803252.78
614,202304,625696.40
149,202304,1110801.36
895,202302,1156125.52
886,202303,1044350.98
596,202304,1361312.10
689,202304,926544.93
336,202304,1376096.05
64,202304,542033.20
70,202305,1126320.04
670,202305,728736.97
926,202305,1152171.84
192,202305,1162418.41
996,202305,1189764.14
985,202305,924429.18
909,202305,704827.79
1055,202305,1009590.56
88,202305,1481521.84
134,202305,1644594.69
552,202305,762129.71
101,202305,1246140.57
594,202306,831462.00
958,202306,1320279.38
41,202306,1219912.27
546,202306,753791.85
732,202306,636894.82
108,202306,853037.28
618,202306,902818.75
561,202306,1029914.45
100,202306,1494386.87
686,202306,1451950.69
328,202306,884821.73
20,202306,1217925.68
178,202307,1075827.90
727,202307,1084193.72
879,202307,1008764.43
549,202307,1105980.98
640,202307,850501.42
710,202307,520241.61
112,202307,1350389.54
203,202307,1066638.84
775,202307,593746.68
683,202307,402387.59
462,202307,851779.86
510,202307,1058114.48
366,202307,944942.17
215,202307,1506638.49
705,202308,445634.18
1018,202308,1619786.04
1007,202308,1372564.27
518,202307,1555024.64
582,202306,1264722.18
947,202307,779220.84
946,202307,1272525.39
370,202308,311977.31
940,202308,1367463.60
344,202308,1010741.31
11,202308,581324.74
405,202308,899959.74
634,202308,1251705.51
74,202308,187291.96
1022,202308,902025.10
630,202308,868335.58
1034,202308,1365015.99
1055,202308,1113808.76
666,202308,1202678.19
312,202308,1870612.56
1023,202308,1371138.81
280,202308,981591.48
1054,202308,1619593.72
437,202305,1610657.61
55,202308,1655551.48
290,202308,1460991.36
159,202308,1754495.83
395,202308,1330556.45
1053,202308,441663.74
408,202308,1727197.46
149,202306,1340780.56
91,202308,1243285.05
105,202308,1514105.11
641,202308,879254.44
474,202308,873696.32
934,202308,1193053.83
493,202308,1569155.06
191,202308,597233.05
642,202308,663156.89
153,202308,1064813.03
821,202308,699310.61
291,202306,1504358.03
1044,202307,819301.44
1031,202308,942672.77
1037,202308,696388.78
392,202309,1457027.57
108,202309,983450.31
501,202309,1133923.17
438,202309,1303516.10
562,202309,359121.88
339,202309,1671629.77
1007,202309,1534837.61
159,202309,1806428.91
52,202309,868117.32
447,202309,890247.42
396,202309,1913679.74
948,202309,1548984.02
127,202309,1089705.99
166,202309,1394059.26
923,202309,1710530.56
556,202309,1304120.62
161,202309,1306415.13
185,202309,1246685.62
489,202309,789050.57
710,202309,765061.65
208,202309,1578423.64
55,202309,1706799.88
831,202309,598186.23
1041,202309,1954612.16
543,202309,1530790.62
805,202309,890289.37
606,202309,724587.62
356,202309,1492802.41
679,202309,779913.40
944,202309,1314607.58
623,202309,672272.08
558,202309,787263.63
496,202309,1325901.77
807,202309,1169740.36
427,202309,1157644.54
148,202309,1502328.65
157,202309,3334279.26
877,202309,1255369.72
685,202309,943912.37
236,202309,1563873.47
383,202309,1441435.57
316,202309,2119879.12
577,202309,984992.12
482,202309,1492486.44
941,202309,1230334.35
686,202309,1405730.63
985,202309,934994.34
716,202309,1277007.66
552,202309,326916.71
354,202309,1443413.14
349,202309,2027761.31
241,202309,1217287.29
570,202309,2015740.49
991,202309,971490.51
535,202309,480595.35
5,202309,1788043.05
572,202309,876923.04
531,202309,978973.28
6,202309,711451.62
696,202309,1553158.58
454,202309,889351.31
526,202310,880443.88
225,202310,722323.25
769,202310,958053.39
533,202310,688366.78
27,202310,786335.16
97,202310,863125.48
572,202310,717731.95
937,202310,1023563.88
994,202310,1286038.39
583,202310,985193.32
882,202310,1163286.55
90,202310,1136564.16
810,202310,649577.55
926,202310,996662.89
168,202310,988890.52
789,202310,684728.79
3,202310,807286.79
207,202310,1779290.07
328,202310,791168.87
282,202310,1093892.55
931,202310,1509707.16
643,202310,887009.66
718,202310,795475.77
442,202310,951221.78
688,202310,533594.12
666,202310,974172.94
426,202310,898730.39
1027,202310,899229.68
139,202310,1141309.87
308,202310,2621964.34
2,202310,890527.05
341,202310,1216277.32
754,202310,851949.09
432,202310,1075249.14
232,202310,1670303.09
831,202310,357477.20
762,202310,672904.53
213,202310,869421.67
876,202310,692558.03
5,202310,1595849.72
155,202310,1371223.98
127,202310,897313.81
712,202310,616182.13
539,202310,1354377.38
785,202310,977847.02
564,202310,1019980.81
252,202310,1093564.46
670,202310,801002.77
808,202310,534843.78
780,202310,1063022.15
369,202310,1155633.12
336,202310,1356442.22
47,202310,788672.35
541,202310,1193281.43
417,202310,844017.33
546,202310,919004.67
953,202310,1339148.63
454,202310,645470.13
149,202310,1225410.98
1055,202310,1024020.08
272,202310,1612856.47
239,202310,1279983.70
642,202310,592086.38
83,202310,1096989.98
709,202310,426926.35
337,202311,1342560.01
311,202311,1138452.97
139,202311,1085873.63
987,202311,660790.92
796,202311,964957.28
755,202311,1031822.76
403,202311,1156062.41
565,202311,692231.06
1021,202311,887022.21
372,202311,1360591.73
418,202311,1105964.75
1019,202311,1245904.43
371,202311,1086306.77
732,202311,528768.17
974,202311,1110989.78
522,202311,1480364.34
585,202311,349862.89
90,202311,965191.21
198,202311,691447.70
25,202311,1067424.27
215,202311,1127708.98
87,202311,1829503.03
367,202311,2048064.07
562,202311,338977.14
588,202311,1035486.01
207,202311,1657359.42
918,202311,1326775.00
651,202311,1232949.80
13,202311,1056953.90
154,202311,677538.87
225,202311,694490.50
978,202311,671955.64
955,202311,1139407.29
607,202311,362739.01
504,202311,1243206.32
273,202311,1150560.43
379,202311,863722.54
549,202311,917508.13
339,202311,1506413.96
143,202311,861129.36
968,202311,826963.33
835,202311,407965.56
546,202311,855553.89
734,202311,941345.75
62,202311,769700.66
104,202311,287919.98
86,202311,1508965.49
944,202311,1153118.60
1010,202311,1823565.57
628,202311,186299.56
930,202311,1080965.18
29,202311,541247.09
748,202311,706007.41
68,202311,1005402.57
515,202311,865744.66
80,202311,399408.35
739,202311,377925.68
344,202311,800590.66
718,202311,739276.69
491,202311,1018997.32
1020,202311,1418902.36
980,202311,736922.49
801,202311,482814.83
556,202311,984861.64
964,202311,1275837.11
808,202311,511863.34
841,202311,15273.95
83,202312,1133154.55
532,202312,578902.85
1020,202312,1585207.42
1053,202312,909403.43
672,202312,1163919.75
676,202312,1379037.21
829,202312,476446.17
1038,202312,986145.71
211,202312,1283294.06
223,202312,1355659.18
240,202312,1613116.93
1030,202312,605710.14
179,202312,1616754.03
125,202312,1640864.10
470,202312,808364.20
674,202312,910429.65
141,202312,1470840.59
690,202312,1082084.07
695,202312,744838.81
741,202312,996420.75
749,202312,601169.66
780,202312,1115156.00
792,202312,663282.02
808,202312,607734.28
247,202312,512198.04
280,202312,620014.65
930,202312,1220849.92
913,202312,1830330.43
915,202312,1207625.43
924,202312,1692276.11
955,202312,1510297.91
687,202312,1277529.65
76,202312,826303.12
828,202312,404781.33
448,202309,1307461.28
160,202309,2342476.11
567,202310,1696698.70
611,202310,1207818.21
292,202310,1470975.09
621,202310,790767.09
1048,202311,1260531.42
795,202311,717866.90
771,202311,693377.99
486,202311,370419.89
714,202312,843061.94
953,202312,1455724.64
570,202312,1766046.77
819,202312,478014.30
524,202312,1334082.37
527,202312,976878.15
535,202312,356273.88
598,202312,1269643.99
333,202312,1802826.93
633,202312,238813.77
897,202312,1157639.49
878,202312,893118.72
356,202312,1350961.28
379,202312,982549.29
495,202312,826446.13
348,202312,1530008.74
369,202312,1165762.12
466,202312,463395.77
400,202312,633428.01
402,202312,1108754.09
576,202312,736975.02
452,202312,824324.94
472,202312,785275.18
618,202312,604568.02
889,202401,836443.02
113,202401,1321184.19
102,202401,1301683.67
179,202401,1527095.73
295,202401,1681790.92
6,202401,670117.80
624,202401,1178910.02
464,202401,544312.22
667,202401,963033.53
678,202401,915112.54
711,202401,658249.63
738,202401,1186592.71
750,202401,1047105.32
771,202401,1056585.14
1027,202401,941016.96
1052,202401,1133171.47
14,202401,991191.50
753,202401,781742.25
781,202401,663228.20
836,202401,717792.49
699,202401,667344.41
752,202401,1062011.49
783,202401,878701.56
135,202401,1753847.17
903,202401,643036.11
988,202401,1523835.75
170,202401,952480.21
981,202401,1655934.27
169,202401,1205372.05
377,202401,1015467.89
456,202401,965619.52
495,202401,719059.95
602,202401,1360482.05
1001,202401,1061133.08
1043,202401,1536505.76
177,202401,696260.67
959,202401,659281.33
638,202401,810761.75
1023,202401,1055018.15
818,202401,246599.57
477,202401,992434.14
498,202401,836259.16
267,202401,953459.72
57,202401,794095.91
138,202401,801589.43
368,202401,967922.96
788,202401,624640.33
796,202401,739286.23
482,202401,1046748.57
532,202401,614930.33
389,202401,1022580.46
415,202401,947946.57
187,202401,1146949.66
826,202309,721351.80
204,202310,2433202.24
110,202310,1786569.68
472,202311,702127.69
439,202311,1076286.57
199,202311,532578.85
714,202311,828681.54
481,202312,790435.36
146,202312,1292667.45
707,202312,1301896.80
243,202312,1673911.47
27,202312,839837.71
981,202312,1833537.72
597,202312,938228.18
338,202312,881840.62
901,202312,1446023.05
257,202401,1120251.72
292,202401,1425240.13
912,202401,1306793.54
967,202401,1182961.53
366,202401,934336.04
614,202401,731486.87
674,202401,675991.73
302,202401,1326035.17
158,202312,1078904.74
285,202404,2223420.75
683,202404,403129.48
100,202404,1531516.12
1040,202404,1193929.98
1054,202404,1369457.44
90,202404,1220221.53
315,202404,1186141.96
388,202404,808841.43
583,202404,997445.67
713,202404,1349208.54
414,202404,1390231.08
467,202404,1839826.96
342,202404,1108724.02
1006,202404,1369724.06
620,202404,849690.80
764,202404,1285323.45
103,202404,1046747.12
647,202404,1173022.55
150,202404,1154259.18
75,202404,1496604.70
779,202404,980436.11
506,202404,832882.28
678,202404,978970.59
546,202404,904891.49
640,202404,715210.67
175,202404,2795191.17
337,202404,1611623.98
82,202404,1485787.96
519,202404,947007.28
854,202404,320174.63
1044,202404,646020.98
1056,202404,1358679.27
418,202404,1237365.46
73,202404,748384.39
535,202404,501673.39
291,202404,1284459.99
247,202404,1116453.89
613,202404,1135269.57
1028,202405,1587699.82
1039,202405,1361088.62
433,202405,981972.71
116,202405,1576359.41
396,202405,2052783.61
613,202405,1450507.40
603,202405,1083041.76
595,202405,1626685.94
442,202405,1005419.07
661,202405,952772.78
21,202405,1471822.67
397,202405,811660.23
53,202405,1327204.84
242,202405,1086490.73
665,202405,1529214.55
939,202405,1005374.78
322,202405,1094093.50
825,202405,665491.32
579,202412,323635.40
269,202412,208002.77
187,202412,648678.91
24,202412,329683.24
493,202412,732537.91
760,202412,450721.53
787,202411,805439.87
450,202411,1121167.15
753,202404,797871.44
925,202404,1063684.35
984,202404,1415004.66
1024,202404,939477.89
581,202404,618182.67
657,202404,1465744.39
525,202404,466174.54
371,202404,1347249.04
938,202404,1041165.57
382,202404,682820.06
513,202404,1342095.67
1030,202404,572819.93
277,202404,908139.24
688,202404,607925.87
863,202404,497963.16
528,202404,874758.17
201,202404,954858.61
634,202404,985563.17
715,202404,873325.81
53,202404,1199439.38
207,202404,1977268.65
35,202405,887078.41
640,202405,939003.26
305,202405,1259498.86
523,202405,1152884.56
956,202405,2078840.51
812,202405,701776.00
721,202405,1812659.27
154,202405,1063048.22
584,202405,1693691.60
57,202405,1349999.08
706,202405,1062495.26
130,202405,2495254.18
368,202405,1426576.29
948,202405,1748629.61
282,202405,1391984.32
875,202405,1039393.89
152,202405,1301765.05
585,202405,749662.31
317,202405,1643660.66
534,202405,1350324.61
999,202405,1001872.81
70,202405,1227485.26
1014,202405,1786066.13
802,202405,941173.95
907,202405,1941818.93
56,202405,729005.72
32,202405,897799.23
668,202405,1073534.33
4,202405,1592000.84
559,202405,1560182.40
755,202405,1320325.99
791,202405,923119.55
298,202412,496853.03
313,202412,374741.45
997,202412,703574.98
800,202412,321155.81
692,202412,522380.93
106,202412,791363.21
417,202412,398744.15
747,202412,201108.70
201,202412,419376.64
625,202412,336996.66
462,202412,381667.82
642,202412,345811.34
466,202412,168506.64
376,202412,275364.63
424,202412,379818.62
694,202412,551264.93
885,202412,558516.14
783,202411,991128.07
307,202411,1184123.69
695,202411,773543.52
373,202411,995422.28
236,202411,1231345.73
305,202411,966790.77
333,202411,1553122.70
671,202411,975500.34
832,202411,538460.39
230,202411,995077.08
155,202411,1272291.01
299,202411,745592.84
757,202405,1317505.41
714,202405,1148896.54
686,202412,441889.14
814,202412,621826.03
171,202412,524972.89
753,202412,305501.02
610,202412,422218.70
242,202412,486429.89
688,202412,214077.69
191,202411,528163.48
465,202411,775296.27
555,202411,1119225.95
300,202411,1832959.34
963,202411,897060.94
211,202411,1200881.03
100,202411,1275658.36
290,202411,1407658.04
999,202411,829310.33
421,202411,1635195.50
697,202406,1095429.05
15,202406,647982.59
991,202406,1050288.23
9,202406,1524811.98
492,202406,1018766.68
215,202406,1393386.71
151,202406,922784.27
125,202406,1498253.82
878,202406,946898.01
754,202406,928987.29
813,202406,1132393.24
844,202406,818447.92
49,202406,1760826.86
4,202406,1477218.13
936,202407,1125784.65
759,202407,1098923.94
567,202407,1984863.27
947,202407,673978.04
660,202402,473382.22
607,202402,507041.21
315,202402,1101839.61
168,202403,1137894.65
884,202404,1005921.38
978,202404,670130.36
524,202405,1814220.45
743,202405,1832466.72
26,202405,1005581.89
796,202405,907661.52
540,202405,1611579.41
520,202405,1636626.31
1013,202405,1511230.99
12,202405,1173819.86
899,202405,148183.11
147,202405,1901989.25
1000,202405,1216632.86
263,202405,1136162.97
993,202405,1208262.32
426,202405,1046546.26
579,202405,1020266.15
250,202405,2377197.03
715,202405,1103694.49
403,202405,1823177.51
73,202412,265125.65
130,202412,801909.90
472,202412,446049.10
597,202412,466168.14
677,202412,216088.80
33,202412,642202.90
494,202412,582870.21
245,202412,360371.68
22,202412,415612.58
886,202412,495667.33
109,202412,317332.86
394,202412,478906.52
57,202412,339839.19
53,202412,404367.87
482,202412,411466.82
532,202412,211869.46
14,202411,1176007.75
160,202411,1979881.14
325,202411,1295048.12
723,202411,958252.83
382,202411,638564.62
103,202411,951617.26
398,202411,1343797.97
343,202411,1150800.48
163,202411,704104.37
580,202405,1383453.54
637,202405,720869.21
863,202405,689464.45
179,202405,1887044.21
621,202405,943108.17
198,202405,851555.72
1055,202412,465697.15
774,202412,473599.75
95,202412,491270.26
161,202412,560953.48
720,202412,314744.05
942,202412,654937.91
321,202412,192454.71
844,202412,348989.02
1009,202412,444235.90
18,202412,630952.96
499,202412,280516.37
156,202411,675845.37
26,202411,797384.27
213,202411,1038657.77
697,202411,886002.75
366,202411,907704.08
128,202411,797752.39
352,202411,954429.91
813,202411,1081889.98
283,202411,938205.16
552,202411,750762.02
527,202411,859351.51
988,202411,1372623.11
39,202411,614743.81
517,202411,697784.13
136,202411,1807802.07
817,202411,830757.20
1003,202411,1052511.79
112,202411,950925.26
252,202411,1007067.20
499,202411,577622.51
788,202411,655838.46
883,202406,1150602.90
913,202406,1777125.96
919,202406,1862018.88
361,202406,723885.69
511,202406,809028.89
170,202406,1117533.02
469,202406,1125272.61
564,202406,1193281.50
772,202406,1186239.73
103,202406,1139943.79
108,202406,1044040.12
712,202406,756497.84
301,202406,1493952.88
994,202406,1402340.37
369,202406,1393584.01
232,202406,1581960.57
494,202406,1397486.19
335,202406,1062143.02
530,202406,1337747.86
455,202406,683543.30
118,202406,979044.28
688,202406,611567.52
799,202406,1419791.83
677,202406,538895.62
882,202406,1348540.41
377,202406,1039019.41
111,202406,651576.22
567,202406,1921224.54
750,202406,915947.08
884,202406,1132368.55
445,202406,1823043.10
253,202406,1038438.71
979,202406,1139228.81
826,202406,608313.93
295,202406,1881162.73
499,202406,791423.82
850,202406,420977.53
95,202406,1251469.55
727,202406,1245827.13
569,202406,1283918.44
552,202406,858591.24
911,202406,128921.38
581,202406,686388.48
969,202406,953193.82
668,202406,1029880.24
765,202406,1910583.77
545,202406,890385.20
561,202406,1002714.99
225,202406,53550.32
873,202406,183351.37
600,202407,1488354.47
524,202407,1550712.52
798,202407,976227.83
143,202407,1023620.66
1035,202407,1752210.06
944,202407,1406186.34
200,202407,1525651.68
855,202407,633710.85
203,202407,873655.84
1023,202407,1253705.09
611,202407,1330818.19
139,202407,1250383.63
166,202407,1241989.25
928,202407,994328.00
530,202407,1304252.97
842,202407,538085.08
420,202407,1175030.33
533,202407,862415.37
1005,202407,1336310.84
218,202407,2738296.42
80,202407,897484.28
606,202407,855590.75
840,202407,743405.51
953,202407,1570922.08
77,202407,1622861.67
912,202407,1129927.52
46,202407,892746.88
549,202407,1146753.90
425,202407,1984298.65
924,202407,1705445.91
11,202407,817536.04
729,202407,793167.61
695,202407,829494.12
921,202407,1023802.27
265,202407,771003.80
614,202407,591877.45
84,202407,1571277.03
783,202407,1080823.45
178,202407,1203222.62
850,202407,436075.39
70,202407,187118.73
746,202407,789319.32
1029,202407,1536976.45
787,202407,824536.08
235,202407,728414.56
643,202407,968191.61
800,202407,721744.18
491,202407,1275400.93
1037,202402,538502.12
5,202402,1415936.34
1013,202402,1395082.01
1017,202402,1263229.43
226,202402,1330319.57
672,202402,1078321.35
792,202402,745226.48
114,202402,1045988.84
228,202402,1120670.96
801,202402,562936.93
813,202402,892434.68
815,202402,491556.04
826,202402,495918.77
9,202402,1231613.14
905,202402,1227697.43
430,202402,1864163.03
533,202402,348513.93
987,202402,654908.26
991,202402,695906.25
587,202402,833066.39
163,202402,638210.95
497,202402,1051939.68
573,202402,679191.21
259,202402,555566.80
972,202402,1529969.00
98,202402,1119933.52
336,202402,1328368.31
49,202402,1425190.76
963,202403,988677.30
62,202403,940167.52
99,202403,1328242.22
42,202403,201053.90
104,202403,492904.67
945,202403,1316796.34
1018,202403,1653522.70
161,202403,1218933.19
166,202403,1126513.72
777,202403,973768.91
374,202403,1882451.88
380,202403,881659.38
395,202403,1176749.63
261,202403,1847819.32
344,202403,956900.70
371,202403,1240732.18
289,202403,729358.57
453,202403,914466.34
252,202406,1124393.59
821,202406,997903.12
949,202406,819029.93
78,202406,1027301.94
590,202406,942388.28
601,202412,340519.16
370,202412,504903.33
636,202411,718199.51
914,202411,1889400.40
265,202411,553228.92
999,202412,319981.64
575,202412,505199.28
655,202412,409974.93
1030,202412,213524.38
512,202411,1239832.05
492,202411,839361.15
816,202411,623807.78
536,202411,806074.51
126,202411,1134785.10
154,202411,735806.12
15,202411,514721.60
926,202411,1241596.01
662,202406,1993622.18
432,202406,1308194.65
57,202406,1098035.94
239,202406,1446693.21
442,202406,893383.65
924,202406,1719152.57
630,202406,821946.00
613,202406,1285000.17
133,202406,1148611.40
743,202406,1626462.08
138,202406,1042064.38
892,202406,1404600.47
298,202406,1227505.27
749,202407,956584.74
671,202407,1207410.40
982,202407,1417326.01
802,202407,900666.09
170,202407,1137802.90
284,202407,2958164.47
694,202407,1245261.83
182,202407,1683284.65
941,202407,1032972.26
581,202407,660245.98
821,202407,938755.32
663,202407,517607.55
76,202402,763087.51
79,202402,1206276.62
161,202402,1086880.05
930,202402,933046.45
260,202402,1430937.88
887,202402,548346.84
367,202402,547891.92
609,202402,875932.98
560,202402,1437028.53
33,202402,1286754.33
359,202402,914559.33
485,202402,963579.64
496,202402,1072294.03
733,202402,833252.97
328,202402,719685.27
642,202402,580867.80
828,202403,490142.52
845,202403,506602.13
23,202403,972975.26
925,202403,1105972.06
834,202403,532584.10
157,202403,2872455.38
296,202403,1333050.48
1037,202406,773575.59
526,202406,925997.84
218,202406,2676868.58
800,202406,761215.77
714,202406,1087751.76
1035,202406,1819231.19
876,202407,820189.30
893,202403,717342.58
683,202403,359894.18
640,202407,806341.88
541,202402,1135040.18
488,202402,565298.86
544,202402,566071.58
188,202402,707358.98
632,202403,703351.69
675,202403,746898.69
505,202403,960555.31
528,202403,885729.49
748,202403,1025640.98
306,202403,788843.10
702,202403,1040581.87
633,202403,579212.04
699,202406,921799.79
190,202407,1439101.15
317,202407,1450039.44
884,202407,1177975.24
404,202407,1031822.53
653,202407,626077.61
361,202402,905171.07
475,202402,942194.45
682,202402,886548.71
605,202403,1331150.30
1008,202403,1733967.89
332,202407,1050471.45
438,202407,1121056.76
598,202403,1332756.67
873,202407,253998.56
799,202402,1300546.46
699,202402,613466.78
701,202402,739604.89
265,202402,584209.35
524,202402,1268470.46
316,202402,1646476.11
81,202402,960298.64
13,202402,1013642.89
913,202403,1735076.90
806,202403,934851.79
990,202403,998528.13
811,202403,705714.25
942,202403,1304265.34
144,202403,1986975.77
141,202403,150401.20
786,202403,800790.57
434,202403,741321.36
214,202403,1333202.65
356,202403,1252273.46
537,202407,751489.46
196,202402,1877414.64
613,202403,1093707.04
882,202403,1190462.41
571,202403,1438596.70
667,202403,1077885.91
685,202403,1182806.57
766,202301,818341.81
762,202301,798724.74
500,202301,813917.53
520,202301,995079.00
658,202301,453747.83
240,202301,1079515.42
367,202301,1306107.56
722,202301,1066952.99
1033,202301,958213.26
451,202301,755265.16
900,202301,764211.85
295,202301,1373651.47
207,202301,1503197.39
39,202301,643368.73
133,202301,834531.16
660,202301,423309.32
657,202301,1101354.75
195,202301,609401.03
962,202301,801354.31
728,202301,858314.03
93,202301,609856.70
71,202301,535685.10
196,202301,1706659.74
135,202301,1615375.84
696,202301,1148702.40
811,202301,484946.40
98,202301,1097998.74
159,202301,1302222.50
289,202301,645037.22
120,202301,1617824.00
502,202301,742154.49
915,202301,975855.41
508,202301,1255552.61
923,202301,1279810.43
69,202301,803192.61
73,202301,623828.00
955,202301,1051254.99
80,202301,657140.96
474,202301,663987.81
629,202301,1998680.88
741,202301,873022.42
970,202301,1023112.08
465,202301,732673.22
979,202301,809850.21
986,202301,897876.44
43,202301,513236.08
882,202301,1035307.30
959,202301,451501.56
437,202301,1323167.33
131,202301,688565.75
343,202301,1062213.90
958,202301,1017357.20
886,202301,917208.38
729,202301,557366.83
204,202301,2117248.93
705,202301,776225.52
356,202302,1092606.20
432,202302,926500.60
465,202302,702976.42
147,202302,1387402.39
269,202302,514097.14
507,202302,1606072.68
650,202302,874737.08
52,202302,695761.38
884,202302,850183.39
639,202302,729043.80
713,202302,1099440.03
231,202302,966655.21
349,202302,1536988.45
468,202302,838679.99
435,202302,1374024.24
513,202302,749694.00
416,202302,1199865.28
541,202302,1164364.83
616,202302,498905.80
688,202302,398203.14
944,202302,936392.32
323,202302,1276790.58
149,202302,965144.87
559,202302,748949.26
959,202302,424406.13
498,202302,665516.15
135,202302,1649680.56
350,202302,1013863.41
23,202302,806491.54
1048,202302,1064752.71
1002,202302,1436306.32
262,202302,1341462.69
361,202302,697341.25
180,202302,760318.78
119,202302,1265927.52
557,202302,1165682.94
947,202302,567634.83
58,202302,464818.73
750,202302,752442.54
63,202302,1158882.84
937,202303,932668.13
943,202303,1547063.36
432,202303,1013613.17
241,202303,1027950.60
813,202303,825793.00
625,202303,976226.83
396,202303,1614860.23
248,202303,841601.15
980,202303,1609415.59
1024,202303,794521.55
615,202303,614901.76
428,202303,1320856.22
126,202303,1060836.04
970,202303,1241482.38
1000,202303,964184.02
563,202303,856988.17
95,202303,1168231.25
365,202303,1174367.55
806,202303,692840.74
999,202303,631541.29
633,202303,1090537.60
184,202303,1428909.34
900,202303,770295.71
673,202303,486486.71
664,202303,786636.66
102,202303,1182206.09
152,202303,999991.06
417,202303,775506.07
478,202303,1099899.00
681,202303,747727.74
67,202303,691811.88
485,202303,934143.00
518,202303,1063333.23
698,202303,347859.63
590,202303,746539.48
359,202303,800413.57
60,202303,944467.83
64,202303,597140.21
575,202303,1049849.65
412,202303,1317887.51
657,202303,1279231.51
109,202303,605941.63
928,202303,934523.79
320,202303,1038433.13
890,202303,827516.82
705,202303,867716.65
758,202303,807279.08
334,202303,1738538.87
739,202303,326858.74
313,202303,844827.82
756,202303,831013.95
800,202303,338228.07
751,202303,1171356.51
533,202304,459378.55
913,202304,1531419.02
1023,202304,1202806.82
267,202304,1024600.46
1055,202304,964615.91
77,202304,1523813.87
997,202304,1567370.64
947,202304,682043.03
977,202304,1531938.71
739,202304,287535.06
212,202304,1860737.42
279,202304,1172368.33
751,202304,1167146.92
440,202304,949228.09
247,202304,1110895.87
719,202304,1193311.43
566,202304,558510.54
128,202304,913650.02
640,202304,686069.77
1001,202304,953303.48
293,202304,1196220.30
491,202304,1176230.88
436,202304,2188550.48
644,202304,539166.00
460,202304,1263500.22
